
60.69902038574219	-183.20008850097656	-84.99995422363281
60.69900131225586	-183.20008850097656	-84.99995422363281
60.69900131225586	-183.20008850097656	-84.99995422363281
60.69900131225586	-183.20008850097656	-84.99995422363281
60.69900131225586	-183.20008850097656	-84.99995422363281
60.69900131225586	-183.20008850097656	-84.99995422363281
60.698978424072266	-183.20008850097656	-84.99995422363281
60.698978424072266	-183.20008850097656	-84.99995422363281
60.69894027709961	-183.2001190185547	-84.99996185302734
60.69894027709961	-183.2001190185547	-84.99996185302734
60.69888687133789	-183.2001190185547	-84.99995422363281
60.69888687133789	-183.2001190185547	-84.99995422363281
60.69886016845703	-183.2001190185547	-84.99995422363281
60.69886016845703	-183.2001190185547	-84.99995422363281
60.69884490966797	-183.2001190185547	-84.99995422363281
60.69884490966797	-183.2001190185547	-84.99995422363281
60.6988410949707	-183.2001190185547	-84.99995422363281
60.6988410949707	-183.2001190185547	-84.99995422363281
60.69883728027344	-183.2001190185547	-84.99995422363281
60.69883728027344	-183.2001190185547	-84.99995422363281
60.69883346557617	-183.2001190185547	-84.99995422363281
60.69883346557617	-183.2001190185547	-84.99995422363281
60.69882583618164	-183.2001190185547	-84.99995422363281
60.69882583618164	-183.2001190185547	-84.99995422363281
60.69882583618164	-183.2001190185547	-84.99995422363281
60.69882583618164	-183.2001190185547	-84.99995422363281
60.69882583618164	-183.2001190185547	-84.99995422363281
60.69882583618164	-183.2001190185547	-84.99995422363281
60.69882583618164	-183.2001190185547	-84.99995422363281
60.69882583618164	-183.2001190185547	-84.99995422363281
60.69882583618164	-183.2001190185547	-84.99995422363281
60.69882583618164	-183.2001190185547	-84.99995422363281
60.69882583618164	-183.2001190185547	-84.99995422363281
60.69882583618164	-183.2001190185547	-84.99995422363281
60.69882583618164	-183.2001190185547	-84.99995422363281
60.69882583618164	-183.2001190185547	-84.99995422363281
60.69882583618164	-183.2001190185547	-84.99995422363281
60.69914245605469	-183.2036895751953	-84.99957275390625
60.702884674072266	-183.24783325195312	-85.03590393066406
60.702884674072266	-183.24783325195312	-85.03590393066406
60.702884674072266	-183.24783325195312	-85.03590393066406
60.70730209350586	-183.2982940673828	-85.00118255615234
60.70730209350586	-183.2982940673828	-85.00118255615234
60.71214294433594	-183.35311889648438	-84.95692443847656
60.71808624267578	-183.41943359375	-84.93241119384766
60.71808624267578	-183.41943359375	-84.93241119384766
60.71808624267578	-183.41943359375	-84.93241119384766
60.72393035888672	-183.4861602783203	-84.9368667602539
60.72393035888672	-183.4861602783203	-84.9368667602539
60.732234954833984	-183.57814025878906	-84.88882446289062
60.7421875	-183.68862915039062	-84.9055404663086
60.7421875	-183.68862915039062	-84.9055404663086
60.7421875	-183.68862915039062	-84.9055404663086
60.75419235229492	-183.82183837890625	-84.91924285888672
60.77006530761719	-183.99813842773438	-84.89480590820312
60.77006530761719	-183.99813842773438	-84.89480590820312
60.77006530761719	-183.99813842773438	-84.89480590820312
60.78709411621094	-184.1857147216797	-84.8186264038086
60.78709411621094	-184.1857147216797	-84.8186264038086
60.78709411621094	-184.1857147216797	-84.8186264038086
60.806175231933594	-184.39431762695312	-84.741943359375
60.806175231933594	-184.39431762695312	-84.741943359375
60.828269958496094	-184.63436889648438	-84.69383239746094
60.85188674926758	-184.89378356933594	-84.73298645019531
60.85188674926758	-184.89378356933594	-84.73298645019531
60.85188674926758	-184.89378356933594	-84.73298645019531
60.87554931640625	-185.15179443359375	-84.71527862548828
60.899696350097656	-185.41744995117188	-84.74237060546875
60.899696350097656	-185.41744995117188	-84.74237060546875
60.92831039428711	-185.73509216308594	-84.83001708984375
60.92831039428711	-185.73509216308594	-84.83001708984375
60.92831039428711	-185.73509216308594	-84.83001708984375
60.956668853759766	-186.050537109375	-84.85208892822266
60.956668853759766	-186.050537109375	-84.85208892822266
60.98531723022461	-186.3693389892578	-84.82736206054688
60.98531723022461	-186.3693389892578	-84.82736206054688
60.98531723022461	-186.3693389892578	-84.82736206054688
61.01547622680664	-186.7093048095703	-84.88148498535156
61.01547622680664	-186.7093048095703	-84.88148498535156
61.04695510864258	-187.0666046142578	-84.94011688232422
61.07925033569336	-187.4359588623047	-84.99700164794922
61.07925033569336	-187.4359588623047	-84.99700164794922
61.07925033569336	-187.4359588623047	-84.99700164794922
